price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,zipcode,renovated,basement
410000.0,-0.3322203463348644,-1.0379784553498654,-0.6063757550588867,-0.44726738564605306,-0.8609131299343229,0,0,4,7,1956,98133,0,1
390000.0,-0.3322203463348644,0.5893466189865266,0.7524566995303327,-0.4366326527390726,1.0025943774868218,0,0,3,8,2003,98038,0,0
360000.0,0.9035652359189228,0.5893466189865266,0.1870281608593484,-0.2423541087180359,1.0025943774868218,0,0,3,7,1992,98038,0,0
355000.0,-1.5680059285886516,-1.0379784553498654,0.3499405555044342,-0.06407173293646544,-0.8609131299343229,0,0,3,7,1948,98118,0,1
356000.0,-0.3322203463348644,-1.0379784553498654,-0.14032042958622998,0.28656296165154505,-0.8609131299343229,0,0,3,8,1964,98059,0,0
315000.0,-0.3322203463348644,-1.0379784553498654,-1.6289381875229798,-0.08146780280021824,-0.8609131299343229,0,0,3,6,1952,98125,0,0
940000.0,-0.3322203463348644,-1.0379784553498654,0.5034487806881427,-0.9070571024186912,1.0025943774868218,0,0,3,9,1925,98119,0,1
305000.0,2.13935081817271,0.5893466189865266,1.0820682174219287,0.2373068625771435,0.07084062377624943,0,0,5,7,1961,98092,0,0
461000.0,-0.3322203463348644,2.2166716933229185,1.189857481648077,-0.15596237372733998,1.0025943774868218,0,0,3,9,2006,98056,0,1
215000.0,-1.5680059285886516,0.5893466189865266,-0.2535320279017354,-1.6741786729040016,1.0025943774868218,0,0,4,7,1979,98056,0,0
335000.0,-1.5680059285886516,-1.0379784553498654,-1.4417202674141167,-2.5507700073347968,1.0025943774868218,0,0,3,7,2006,98136,0,1
243500.0,0.9035652359189228,0.5893466189865266,0.29673736096990555,0.06666292037871821,1.0025943774868218,0,0,3,7,1988,98023,0,0
1100000.0,2.13935081817271,0.5893466189865266,1.8272468674000053,-0.1399230263977489,1.0025943774868218,0,0,4,10,2001,98199,0,0
153000.0,-0.3322203463348644,-1.0379784553498654,-1.0353604861488102,0.5386854580907501,-0.8609131299343229,0,0,3,7,1962,98023,0,0
430000.0,-0.3322203463348644,-1.0379784553498654,-0.30356618735630597,-0.46337816237559526,-0.8609131299343229,0,0,3,8,1939,98117,0,1
700000.0,-0.3322203463348644,-1.0379784553498654,-0.30356618735630597,-0.46337816237559526,-0.8609131299343229,0,0,3,8,1939,98117,0,1
905000.0,0.9035652359189228,0.5893466189865266,1.655569815559125,0.506139206104345,-0.8609131299343229,0,0,3,7,1946,98040,1,1
247500.0,-0.3322203463348644,-1.0379784553498654,0.2697313315255539,1.0803783647784437,-0.8609131299343229,0,0,3,7,1967,98032,0,0
199000.0,0.9035652359189228,-1.0379784553498654,-1.1255410223917461,-0.129967928751493,-0.8609131299343229,0,0,4,7,1975,98023,0,0
437500.0,-0.3322203463348644,0.5893466189865266,0.7182797276482695,2.234232424325472,1.0025943774868218,0,1,3,9,1992,98045,0,0
850830.0,-0.3322203463348644,0.5893466189865266,0.4149822078114443,0.8519483808886732,0.07084062377624943,0,0,5,9,1910,98102,0,1
555000.0,-0.3322203463348644,0.5893466189865266,0.29673736096990555,-0.9536211095292352,0.07084062377624943,0,0,4,7,1929,98117,0,1
699950.0,-0.3322203463348644,0.5893466189865266,0.5648850230472049,3.6815146383306896,1.0025943774868218,0,0,4,8,1983,98077,0,0
1090000.0,-0.3322203463348644,0.5893466189865266,1.3301397762622547,0.19035447182596632,1.0025943774868218,0,0,3,8,1950,98004,1,0
290000.0,-0.3322203463348644,-1.0379784553498654,-1.0132850810121068,2.1224039244121644,-0.8609131299343229,0,0,3,7,1954,98058,0,0
375000.0,-0.3322203463348644,0.5893466189865266,0.7411130957627099,0.4734643955569572,-0.8609131299343229,0,0,4,8,1978,98058,0,1
460000.0,-0.3322203463348644,-1.0379784553498654,-0.15620149796485022,-0.7630695570439496,0.07084062377624943,0,0,4,7,1939,98117,0,1
188500.0,-1.5680059285886516,-1.0379784553498654,-0.9481372276450005,-1.403332582781375,-0.8609131299343229,0,0,4,8,1985,98198,0,0
680000.0,0.9035652359189228,0.5893466189865266,1.5233651659307987,1.8651810182666644,1.0025943774868218,0,0,4,10,1991,98077,0,0
470000.0,2.13935081817271,-1.0379784553498654,0.3630767355450036,0.7569874113311637,1.0025943774868218,0,0,4,7,1942,98052,0,0
597750.0,0.9035652359189228,0.5893466189865266,0.7067891220816894,0.42102720570211183,1.0025943774868218,0,0,3,8,1984,98027,0,0
570000.0,-0.3322203463348644,-1.0379784553498654,-0.9055751828012798,-1.0131636973743845,-0.8609131299343229,0,0,5,6,1905,98103,0,1
329950.0,-0.3322203463348644,-1.0379784553498654,0.42780185215279615,-0.2241301304069444,-0.8609131299343229,0,1,3,7,1971,98108,0,1
480000.0,0.9035652359189228,0.5893466189865266,1.5985370110800254,1.1219360831662168,1.0025943774868218,0,0,3,9,2001,98001,0,1
518500.0,-0.3322203463348644,2.2166716933229185,-0.28678334902079244,-2.505911873363625,2.8661018849079665,0,0,3,8,2010,98103,0,0
205425.0,-1.5680059285886516,-1.0379784553498654,-1.8603946326800263,-0.052066284101279746,-0.8609131299343229,0,0,4,6,1945,98178,0,0
171800.0,0.9035652359189228,0.5893466189865266,-0.32045558410921937,0.4176549090662292,-0.8609131299343229,0,0,3,6,1950,98168,0,0
535000.0,0.9035652359189228,-1.0379784553498654,-0.2535320279017354,-1.1614293778857399,0.07084062377624943,0,0,4,7,1925,98144,0,0
660000.0,-0.3322203463348644,0.5893466189865266,0.8084602638912056,-0.11444116096991876,-0.8609131299343229,0,1,3,8,1964,98177,0,1
391500.0,-0.3322203463348644,0.5893466189865266,-0.5319633210175766,0.3501539178453114,-0.8609131299343229,0,0,3,7,1987,98034,0,0
395000.0,-1.5680059285886516,-1.0379784553498654,-2.215597624783292,-0.21713392007148438,-0.8609131299343229,0,0,3,6,1953,98117,0,0
445000.0,0.9035652359189228,-1.0379784553498654,0.4532572717879396,-0.6360304381797449,0.07084062377624943,0,0,5,7,1924,98118,0,1
770000.0,-0.3322203463348644,0.5893466189865266,1.3210143091571418,0.5000643167537638,1.0025943774868218,0,0,3,9,1990,98052,0,0
445000.0,-0.3322203463348644,0.5893466189865266,0.4532572717879396,0.2049253083655879,-0.8609131299343229,0,1,3,8,1967,98178,0,1
260000.0,0.9035652359189228,0.5893466189865266,0.5281938061269497,0.3018241873168298,-0.8609131299343229,0,0,3,8,1978,98023,0,1
822500.0,2.13935081817271,2.2166716933229185,0.7182797276482695,-0.4742264464097463,1.0025943774868218,0,0,5,7,1926,98103,0,1
430000.0,0.9035652359189228,0.5893466189865266,0.4149822078114443,-0.6639428826069794,1.0025943774868218,0,0,3,7,2004,98065,0,0
212000.0,-0.3322203463348644,-1.0379784553498654,-1.3653493458457584,0.15014087125715211,-0.8609131299343229,0,0,4,7,1986,98092,0,0
660500.0,0.9035652359189228,0.5893466189865266,0.33673918323642343,0.418076906914058,-0.8609131299343229,0,0,3,8,1986,98027,0,1
453246.0,-0.3322203463348644,0.5893466189865266,0.33673918323642343,-1.5198166348343314,1.0025943774868218,0,0,3,8,2014,98029,0,1
675000.0,0.9035652359189228,2.2166716933229185,0.5034487806881427,-1.5251421343558669,2.8661018849079665,0,0,3,9,2005,98107,0,0
199000.0,-0.3322203463348644,-1.0379784553498654,-0.7818286358550603,1.2200923352870117,-0.8609131299343229,0,0,4,7,1956,98003,0,0
220000.0,0.9035652359189228,-1.0379784553498654,0.3499405555044342,0.14412480740804914,-0.8609131299343229,0,0,3,7,1968,98003,0,1
452000.0,0.9035652359189228,0.5893466189865266,1.0111287853411954,0.47305935608744076,-0.8609131299343229,0,0,4,8,1968,98028,0,1
382500.0,-1.5680059285886516,-1.0379784553498654,-1.0576206248563649,-0.6238076932132935,-0.8609131299343229,0,0,3,6,1981,98125,0,0
519950.0,-0.3322203463348644,0.5893466189865266,-1.1027076542773036,-2.3367939273829794,2.8661018849079665,0,0,3,8,2014,98107,0,0
665000.0,-1.5680059285886516,-1.0379784553498654,-1.2427437258106042,-1.0661353534028106,-0.8609131299343229,0,0,3,7,1925,98119,0,0
527700.0,2.13935081817271,0.5893466189865266,1.2374449949811266,0.38562327095573107,-0.8609131299343229,0,0,4,8,1968,98006,0,1
205000.0,-0.3322203463348644,-1.0379784553498654,-0.2535320279017354,0.2657852289406576,-0.8609131299343229,0,0,4,7,1962,98058,0,1
420000.0,-0.3322203463348644,-1.0379784553498654,-1.3653493458457584,0.18768825681873924,-0.8609131299343229,0,0,4,7,1923,98133,0,1
500000.0,0.9035652359189228,0.5893466189865266,0.3630767355450036,0.25598904019812085,-0.8609131299343229,0,0,4,8,1961,98006,0,1
890000.0,0.9035652359189228,-1.0379784553498654,0.9697260654460365,-0.7647567578892042,1.0025943774868218,0,0,3,8,1905,98109,0,1
258000.0,2.13935081817271,0.5893466189865266,0.6485795553394824,0.7741678577893314,-0.8609131299343229,0,0,4,8,1960,98032,0,1
511000.0,-0.3322203463348644,-1.0379784553498654,-0.5689093462193001,-0.9625823119761565,-0.8609131299343229,0,0,3,7,1947,98103,0,1
532170.0,-0.3322203463348644,0.5893466189865266,-0.702417632753099,-1.1133791051951312,1.0025943774868218,0,0,3,8,1990,98103,0,0
560000.0,-0.3322203463348644,-1.0379784553498654,-1.2427437258106042,-0.46337816237559526,0.07084062377624943,0,0,3,7,1947,98107,0,0
282950.0,-0.3322203463348644,-1.0379784553498654,-0.9267710802254369,0.2047606105907361,-0.8609131299343229,0,0,4,7,1954,98003,0,0
350000.0,-2.803791510842439,-1.0379784553498654,-2.469129475077042,-0.4366326527390726,-0.8609131299343229,0,0,3,7,1942,98115,0,0
215000.0,-0.3322203463348644,-1.0379784553498654,-1.0800686150559895,0.11434046787481722,-0.8609131299343229,0,0,4,7,1967,98058,0,0
650000.0,2.13935081817271,2.2166716933229185,2.140558111009921,1.7235067672571465,1.0025943774868218,0,0,3,9,1996,98056,0,1
320000.0,0.9035652359189228,0.5893466189865266,1.0619921141849553,0.08424467544212455,-0.8609131299343229,0,0,3,8,1967,98023,0,1
247000.0,-0.3322203463348644,0.5893466189865266,-0.8845468436306123,0.02873510231050952,0.07084062377624943,0,0,3,7,1916,98022,1,0
320000.0,0.9035652359189228,-1.0379784553498654,-0.016573882640010505,0.6234375004196331,-0.8609131299343229,0,0,4,8,1968,98059,0,0
255000.0,2.13935081817271,0.5893466189865266,0.40210048262589904,0.2741034258636816,-0.8609131299343229,0,0,3,7,1962,98146,0,1
438000.0,-0.3322203463348644,-1.0379784553498654,0.013483737195643955,0.4260699151108378,-0.8609131299343229,0,0,3,7,1962,98034,0,0
900000.0,-0.3322203463348644,0.5893466189865266,1.7349808186610864,1.1575432575118427,1.0025943774868218,0,0,3,10,2000,98075,0,0
441000.0,-0.3322203463348644,0.5893466189865266,0.20099182049567213,0.044034276301456524,-0.8609131299343229,0,0,3,7,1979,98034,0,1
420000.0,-0.3322203463348644,0.5893466189865266,0.3499405555044342,2.2875959434569766,-0.8609131299343229,0,0,4,7,1975,98027,0,1
370000.0,-0.3322203463348644,-1.0379784553498654,-0.30356618735630597,-0.008937379726969794,-0.8609131299343229,0,0,3,7,1976,98034,0,1
269950.0,-1.5680059285886516,-1.0379784553498654,-0.7418268135885424,0.038457100719152024,-0.8609131299343229,0,0,5,5,1949,98198,0,1
807100.0,0.9035652359189228,0.5893466189865266,1.1019939364514733,-0.6059786745029375,1.0025943774868218,0,0,3,9,1999,98006,0,0
653000.0,-0.3322203463348644,0.5893466189865266,1.1019939364514733,0.4385949269841598,-0.8609131299343229,0,0,4,8,1979,98034,0,1
371500.0,-0.3322203463348644,0.5893466189865266,-0.6829298455756654,0.22697714414774434,-0.8609131299343229,0,0,5,7,1964,98133,0,0
284000.0,-0.3322203463348644,-1.0379784553498654,-0.3374529010622537,1.4748528827420702,-0.8609131299343229,0,0,3,7,1954,98166,0,0
272000.0,-0.3322203463348644,-1.0379784553498654,0.5281938061269497,0.017808129909552887,-0.8609131299343229,0,0,4,7,1978,98023,0,1
313000.0,-0.3322203463348644,-1.0379784553498654,-0.7418268135885424,0.15647170589768322,0.07084062377624943,0,0,3,7,1955,98133,0,0
673000.0,0.9035652359189228,0.5893466189865266,1.0111287853411954,0.2031125272855784,1.0025943774868218,0,0,4,8,1980,98006,0,0
425000.0,-0.3322203463348644,0.5893466189865266,-1.2188864264111958,-2.5083652874823863,1.0025943774868218,0,0,3,8,2008,98122,0,1
399950.0,2.13935081817271,0.5893466189865266,0.28326861800588277,-0.359434264600969,-0.8609131299343229,0,0,3,7,1986,98144,0,1
385000.0,-0.3322203463348644,-1.0379784553498654,-0.9913913685124961,-0.5185125155850909,-0.8609131299343229,0,0,3,6,1901,98122,0,0
269950.0,-0.3322203463348644,-1.0379784553498654,0.2561248003119159,0.09500651804765646,-0.8609131299343229,0,1,4,7,1975,98022,0,1
330000.0,-1.5680059285886516,-1.0379784553498654,-0.7220492425388941,0.20805075619098173,-0.8609131299343229,0,0,3,7,1949,98177,0,1
260000.0,-0.3322203463348644,0.5893466189865266,-0.15620149796485022,-0.2636202638542712,1.0025943774868218,0,0,3,7,1988,98030,0,0
470000.0,0.9035652359189228,2.2166716933229185,0.7862001251836508,-0.4300282185469751,0.07084062377624943,0,0,4,7,1925,98126,0,1
589000.0,0.9035652359189228,2.2166716933229185,0.8524293815275172,0.4176549090662292,1.0025943774868218,0,0,5,7,1961,98034,0,0
163500.0,-1.5680059285886516,-1.0379784553498654,-1.3905634782520762,-0.9767290073985769,1.0025943774868218,0,0,3,7,1996,98038,0,0
835000.0,0.9035652359189228,0.5893466189865266,1.5148800836091263,0.8692789980954486,1.0025943774868218,0,0,3,9,1993,98052,0,1
1100000.0,2.13935081817271,2.2166716933229185,2.2264809192055663,0.8114650156334853,-0.8609131299343229,0,1,4,10,1986,98033,0,1
269000.0,0.9035652359189228,-1.0379784553498654,-0.45957596852422583,0.4727892622757249,-0.8609131299343229,0,0,4,8,1969,98023,0,1
560000.0,-0.3322203463348644,0.5893466189865266,0.1870281608593484,0.29151476958523553,1.0025943774868218,0,0,3,8,1987,98074,0,0
615000.0,0.9035652359189228,-1.0379784553498654,-0.7617525326180872,-1.454679940236411,0.07084062377624943,0,0,4,6,1901,98103,0,0
585188.0,-0.3322203463348644,0.5893466189865266,0.6130324198701007,0.47629627579376693,-0.8609131299343229,0,0,3,8,1975,98052,0,1
305000.0,-0.3322203463348644,-1.0379784553498654,-0.18825093448089075,0.4006659542322304,-0.8609131299343229,0,0,3,7,1977,98034,0,1
166950.0,-0.3322203463348644,-1.0379784553498654,-1.0576206248563649,0.30320305839217104,-0.8609131299343229,0,0,3,6,1959,98058,0,0
799000.0,-0.3322203463348644,0.5893466189865266,0.5034487806881427,0.4588059014619616,-0.8609131299343229,0,0,4,8,1959,98040,0,0
400000.0,-0.3322203463348644,0.5893466189865266,0.5527107635712456,0.08568455201878426,-0.8609131299343229,0,0,4,7,1962,98133,0,1
230000.0,-0.3322203463348644,-1.0379784553498654,-1.3653493458457584,0.5032372330939802,-0.8609131299343229,0,0,3,7,1948,98155,0,0
256883.0,-0.3322203463348644,0.5893466189865266,-0.1245336114264935,-0.4566419683569475,1.0025943774868218,0,0,3,8,2003,98023,0,0
423000.0,0.9035652359189228,0.5893466189865266,0.28326861800588277,-0.11319002229685574,0.07084062377624943,0,0,5,7,1920,98108,0,1
465000.0,-0.3322203463348644,0.5893466189865266,0.515850066796685,-0.7366877752403738,1.0025943774868218,0,0,3,8,2007,98126,0,0
210000.0,-0.3322203463348644,-1.0379784553498654,-1.9215483846175003,0.6877219966388849,-0.8609131299343229,0,0,4,6,1943,98056,0,0
297000.0,-0.3322203463348644,0.5893466189865266,0.24244831233217823,1.0160832370895962,1.0025943774868218,0,0,3,8,1994,98042,0,0
470000.0,-0.3322203463348644,-1.0379784553498654,-1.4938801945355815,-0.46337816237559526,-0.8609131299343229,0,0,3,7,1952,98107,0,0
226500.0,-0.3322203463348644,-1.0379784553498654,-0.82244119651305,0.06062893818610972,-0.8609131299343229,0,0,4,7,1976,98023,0,1
274250.0,-0.3322203463348644,-1.0379784553498654,-1.7712218899904855,0.24532234070847284,-0.8609131299343229,0,0,4,6,1962,98059,0,0
840000.0,0.9035652359189228,-1.0379784553498654,0.8956835223950129,0.6027428461323138,-0.8609131299343229,0,0,4,9,1966,98040,0,1
677900.0,-0.3322203463348644,0.5893466189865266,0.8524293815275172,-0.5798160336524104,1.0025943774868218,0,0,3,8,2010,98052,0,0
425000.0,-0.3322203463348644,-1.0379784553498654,-1.4938801945355815,-0.24809990186865213,-0.8609131299343229,0,0,3,7,1915,98116,0,0
180250.0,-1.5680059285886516,-2.6653035296862573,-1.80061523936386,0.4176549090662292,-0.8609131299343229,0,0,3,6,1941,98166,0,0
320000.0,0.9035652359189228,0.5893466189865266,-0.35455952627083087,0.09839663514812995,1.0025943774868218,0,0,3,8,1993,98038,0,0
625504.0,-0.3322203463348644,0.5893466189865266,-0.8845468436306123,-2.03131244632247,1.0025943774868218,0,0,3,8,2014,98105,0,1
592500.0,0.9035652359189228,0.5893466189865266,0.6249343236288198,0.7226303218879988,-0.8609131299343229,0,0,3,9,1983,98074,0,0
465000.0,-0.3322203463348644,0.5893466189865266,1.135528832119317,1.2618456370407618,1.0025943774868218,0,0,3,9,2005,98001,0,0
477000.0,0.9035652359189228,0.5893466189865266,-0.07772763457748458,-0.15768453411494546,1.0025943774868218,0,0,3,8,1978,98118,0,0
280000.0,-1.5680059285886516,-1.0379784553498654,-1.952660681418943,1.1409280352420563,-0.8609131299343229,0,0,3,6,1923,98168,0,0
1070000.0,-1.5680059285886516,0.5893466189865266,2.0999455503519293,1.008110772238682,-0.8609131299343229,0,1,3,8,1947,98144,0,1
467000.0,-1.5680059285886516,-1.0379784553498654,-0.7818286358550603,0.5767331600503511,-0.8609131299343229,0,0,4,8,1947,98177,0,0
686000.0,0.9035652359189228,0.5893466189865266,1.1802369610264942,-0.12155292270688443,1.0025943774868218,0,0,3,10,1999,98075,0,0
279950.0,-0.3322203463348644,0.5893466189865266,-0.03173102366285667,0.4385949269841598,-0.8609131299343229,0,0,3,7,1961,98198,0,1
